idItinerario,DataHoraPartida,DataHoraChegada,Percurso
"872","2017-04-04 10:00:00","2017-04-04 14:30:00","3"
"873","2017-04-04 15:00:00","2017-04-04 20:30:00","4"
"874","2017-04-04 15:00:00","2017-04-04 20:30:00","6"
"875","2017-04-04 17:00:00","2017-04-04 20:00:00","2"
"876","2017-04-05 08:00:00","2017-03-03 12:30:00","1"
"877","2017-04-05 09:00:00","2017-04-06 02:00:00","10"
"878","2017-04-05 10:00:00","2017-04-05 14:30:00","5"
"879","2017-04-05 10:00:00","2017-04-05 14:30:00","3"
"880","2017-04-05 15:00:00","2017-04-05 20:30:00","4"
"881","2017-04-05 15:00:00","2017-04-05 20:30:00","6"
"882","2017-04-05 17:00:00","2017-04-05 20:00:00","2"
"883","2017-04-06 08:00:00","2017-03-03 12:30:00","1"
"884","2017-04-06 10:00:00","2017-04-06 14:30:00","5"
"885","2017-04-06 10:00:00","2017-04-06 14:30:00","3"
"886","2017-04-06 15:00:00","2017-04-06 20:30:00","4"
"887","2017-04-06 15:00:00","2017-04-06 20:30:00","6"
"888","2017-04-06 17:00:00","2017-04-06 20:00:00","2"
"889","2017-04-07 08:00:00","2017-03-03 12:30:00","1"
"890","2017-04-07 09:00:00","2017-04-09 01:00:00","11"
"891","2017-04-07 10:00:00","2017-04-07 14:30:00","5"
"892","2017-04-07 10:00:00","2017-04-07 14:30:00","3"
"893","2017-04-07 15:00:00","2017-04-07 20:30:00","4"
"894","2017-04-07 15:00:00","2017-04-07 20:30:00","6"
"895","2017-04-07 17:00:00","2017-04-07 20:00:00","2"
"896","2017-04-08 00:09:00","2017-04-09 01:00:00","13"
"897","2017-04-08 00:09:00","2017-04-09 01:00:00","14"
"898","2017-04-08 08:00:00","2017-03-03 12:30:00","1"
"899","2017-04-08 10:00:00","2017-04-08 14:30:00","5"
"900","2017-04-08 10:00:00","2017-04-08 14:30:00","3"
"901","2017-04-08 15:00:00","2017-04-08 20:30:00","4"
"902","2017-04-08 15:00:00","2017-04-08 20:30:00","6"
"903","2017-04-08 17:00:00","2017-04-08 20:00:00","2"
"904","2017-04-09 06:00:00","2017-04-09 22:00:00","7"
"905","2017-04-09 08:00:00","2017-03-03 12:30:00","1"
"906","2017-04-09 10:00:00","2017-04-09 14:30:00","5"
"907","2017-04-09 10:00:00","2017-04-09 14:30:00","3"
"908","2017-04-09 15:00:00","2017-04-09 20:30:00","4"
"909","2017-04-09 15:00:00","2017-04-09 20:30:00","6"
"910","2017-04-09 17:00:00","2017-04-09 20:00:00","2"
"911","2017-04-10 05:00:00","2017-04-12 02:00:00","8"
"912","2017-04-10 08:00:00","2017-03-03 12:30:00","1"
"913","2017-04-10 10:00:00","2017-04-10 14:30:00","5"
"914","2017-04-10 10:00:00","2017-04-10 14:30:00","3"
"915","2017-04-10 15:00:00","2017-04-10 20:30:00","4"
"916","2017-04-10 15:00:00","2017-04-10 20:30:00","6"
"917","2017-04-10 17:00:00","2017-04-10 20:00:00","2"
"918","2017-04-11 08:00:00","2017-03-03 12:30:00","1"
"919","2017-04-11 09:00:00","2017-04-13 05:00:00","12"
"920","2017-04-11 10:00:00","2017-04-11 14:30:00","5"
"921","2017-04-11 10:00:00","2017-04-11 14:30:00","3"
"922","2017-04-11 15:00:00","2017-04-11 20:30:00","4"
"923","2017-04-11 15:00:00","2017-04-11 20:30:00","6"
"924","2017-04-11 17:00:00","2017-04-11 20:00:00","2"
"925","2017-04-12 08:00:00","2017-03-03 12:30:00","1"
"926","2017-04-12 09:00:00","2017-04-13 02:00:00","10"
"927","2017-04-12 10:00:00","2017-04-12 14:30:00","5"
"928","2017-04-12 10:00:00","2017-04-12 14:30:00","3"
"929","2017-04-12 15:00:00","2017-04-12 20:30:00","4"
"930","2017-04-12 15:00:00","2017-04-12 20:30:00","6"
"931","2017-04-12 17:00:00","2017-04-12 20:00:00","2"
"932","2017-04-13 08:00:00","2017-03-03 12:30:00","1"
"933","2017-04-13 10:00:00","2017-04-13 14:30:00","5"
"934","2017-04-13 10:00:00","2017-04-13 14:30:00","3"
"935","2017-04-13 15:00:00","2017-04-13 20:30:00","4"
"936","2017-04-13 15:00:00","2017-04-13 20:30:00","6"
"937","2017-04-13 17:00:00","2017-04-13 20:00:00","2"
"938","2017-04-14 08:00:00","2017-03-03 12:30:00","1"
"939","2017-04-14 09:00:00","2017-04-16 01:00:00","11"
"940","2017-04-14 10:00:00","2017-04-14 14:30:00","5"
"941","2017-04-14 10:00:00","2017-04-14 14:30:00","3"
"942","2017-04-14 15:00:00","2017-04-14 20:30:00","4"
"943","2017-04-14 15:00:00","2017-04-14 20:30:00","6"
"944","2017-04-14 17:00:00","2017-04-14 20:00:00","2"
"945","2017-04-15 00:09:00","2017-04-16 01:00:00","13"
"946","2017-04-15 00:09:00","2017-04-16 01:00:00","14"
"947","2017-04-15 08:00:00","2017-03-03 12:30:00","1"
"948","2017-04-15 10:00:00","2017-04-15 14:30:00","5"
"949","2017-04-15 10:00:00","2017-04-15 14:30:00","3"
"950","2017-04-15 15:00:00","2017-04-15 20:30:00","4"
"951","2017-04-15 15:00:00","2017-04-15 20:30:00","6"
"952","2017-04-15 17:00:00","2017-04-15 20:00:00","2"
"953","2017-04-16 06:00:00","2017-04-16 22:00:00","7"
"954","2017-04-16 08:00:00","2017-03-03 12:30:00","1"
"955","2017-04-16 10:00:00","2017-04-16 14:30:00","5"
"956","2017-04-16 10:00:00","2017-04-16 14:30:00","3"
"957","2017-04-16 15:00:00","2017-04-16 20:30:00","4"
"958","2017-04-16 15:00:00","2017-04-16 20:30:00","6"
"959","2017-04-16 17:00:00","2017-04-16 20:00:00","2"
"960","2017-04-17 05:00:00","2017-04-19 02:00:00","8"
"961","2017-04-17 08:00:00","2017-03-03 12:30:00","1"
"962","2017-04-17 10:00:00","2017-04-17 14:30:00","5"
"963","2017-04-17 10:00:00","2017-04-17 14:30:00","3"
"964","2017-04-17 15:00:00","2017-04-17 20:30:00","4"
"965","2017-04-17 15:00:00","2017-04-17 20:30:00","6"
"966","2017-04-17 17:00:00","2017-04-17 20:00:00","2"
"967","2017-04-18 08:00:00","2017-03-03 12:30:00","1"
"968","2017-04-18 09:00:00","2017-04-20 05:00:00","12"
"969","2017-04-18 10:00:00","2017-04-18 14:30:00","5"
"970","2017-04-18 10:00:00","2017-04-18 14:30:00","3"
"971","2017-04-18 15:00:00","2017-04-18 20:30:00","4"
"972","2017-04-18 15:00:00","2017-04-18 20:30:00","6"
"973","2017-04-18 17:00:00","2017-04-18 20:00:00","2"
"974","2017-04-19 08:00:00","2017-03-03 12:30:00","1"
"975","2017-04-19 09:00:00","2017-04-20 02:00:00","10"
"976","2017-04-19 10:00:00","2017-04-19 14:30:00","5"
"977","2017-04-19 10:00:00","2017-04-19 14:30:00","3"
"978","2017-04-19 15:00:00","2017-04-19 20:30:00","4"
"979","2017-04-19 15:00:00","2017-04-19 20:30:00","6"
"980","2017-04-19 17:00:00","2017-04-19 20:00:00","2"
"981","2017-04-20 08:00:00","2017-03-03 12:30:00","1"
"982","2017-04-20 10:00:00","2017-04-20 14:30:00","5"
"983","2017-04-20 10:00:00","2017-04-20 14:30:00","3"
"984","2017-04-20 15:00:00","2017-04-20 20:30:00","4"
"985","2017-04-20 15:00:00","2017-04-20 20:30:00","6"
"986","2017-04-20 17:00:00","2017-04-20 20:00:00","2"
"987","2017-04-21 08:00:00","2017-03-03 12:30:00","1"
"988","2017-04-21 09:00:00","2017-04-23 01:00:00","11"
"989","2017-04-21 10:00:00","2017-04-21 14:30:00","5"
"990","2017-04-21 10:00:00","2017-04-21 14:30:00","3"
"991","2017-04-21 15:00:00","2017-04-21 20:30:00","4"
"992","2017-04-21 15:00:00","2017-04-21 20:30:00","6"
"993","2017-04-21 17:00:00","2017-04-21 20:00:00","2"
"994","2017-04-22 00:09:00","2017-04-23 01:00:00","13"
"995","2017-04-22 00:09:00","2017-04-23 01:00:00","14"
"996","2017-04-22 08:00:00","2017-03-03 12:30:00","1"
"997","2017-04-22 10:00:00","2017-04-22 14:30:00","5"
"998","2017-04-22 10:00:00","2017-04-22 14:30:00","3"
"999","2017-04-22 15:00:00","2017-04-22 20:30:00","4"
"1000","2017-04-22 15:00:00","2017-04-22 20:30:00","6"
"1001","2017-04-22 17:00:00","2017-04-22 20:00:00","2"
"1002","2017-04-23 06:00:00","2017-04-23 22:00:00","7"
"1003","2017-04-23 08:00:00","2017-03-03 12:30:00","1"
"1004","2017-04-23 10:00:00","2017-04-23 14:30:00","5"
"1005","2017-04-23 10:00:00","2017-04-23 14:30:00","3"
"1006","2017-04-23 15:00:00","2017-04-23 20:30:00","4"
"1007","2017-04-23 15:00:00","2017-04-23 20:30:00","6"
"1008","2017-04-23 17:00:00","2017-04-23 20:00:00","2"
"1009","2017-04-24 05:00:00","2017-04-26 02:00:00","8"
"1010","2017-04-24 08:00:00","2017-03-03 12:30:00","1"
"1011","2017-04-24 10:00:00","2017-04-24 14:30:00","5"
"1012","2017-04-24 10:00:00","2017-04-24 14:30:00","3"
"1013","2017-04-24 15:00:00","2017-04-24 20:30:00","4"
"1014","2017-04-24 15:00:00","2017-04-24 20:30:00","6"
"1015","2017-04-24 17:00:00","2017-04-24 20:00:00","2"
"1016","2017-04-25 08:00:00","2017-03-03 12:30:00","1"
"1017","2017-04-25 09:00:00","2017-04-27 05:00:00","12"
"1018","2017-04-25 10:00:00","2017-04-25 14:30:00","5"
"1019","2017-04-25 10:00:00","2017-04-25 14:30:00","3"
"1020","2017-04-25 15:00:00","2017-04-25 20:30:00","4"
"1021","2017-04-25 15:00:00","2017-04-25 20:30:00","6"
"1022","2017-04-25 17:00:00","2017-04-25 20:00:00","2"
"1023","2017-04-26 08:00:00","2017-03-03 12:30:00","1"
"1024","2017-04-26 09:00:00","2017-04-27 02:00:00","10"
"1025","2017-04-26 10:00:00","2017-04-26 14:30:00","5"
"1026","2017-04-26 10:00:00","2017-04-26 14:30:00","3"
"1027","2017-04-26 15:00:00","2017-04-26 20:30:00","4"
"1028","2017-04-26 15:00:00","2017-04-26 20:30:00","6"
"1029","2017-04-26 17:00:00","2017-04-26 20:00:00","2"
"1030","2017-04-27 08:00:00","2017-03-03 12:30:00","1"
"1031","2017-04-27 10:00:00","2017-04-27 14:30:00","5"
"1032","2017-04-27 10:00:00","2017-04-27 14:30:00","3"
"1033","2017-04-27 15:00:00","2017-04-27 20:30:00","4"
"1034","2017-04-27 15:00:00","2017-04-27 20:30:00","6"
"1035","2017-04-27 17:00:00","2017-04-27 20:00:00","2"
"1036","2017-04-28 08:00:00","2017-03-03 12:30:00","1"
"1037","2017-04-28 09:00:00","2017-04-30 01:00:00","11"
"1038","2017-04-28 10:00:00","2017-04-28 14:30:00","5"
"1039","2017-04-28 10:00:00","2017-04-28 14:30:00","3"
"1040","2017-04-28 15:00:00","2017-04-28 20:30:00","4"
"1041","2017-04-28 15:00:00","2017-04-28 20:30:00","6"
"1042","2017-04-28 17:00:00","2017-04-28 20:00:00","2"
"1043","2017-04-29 00:09:00","2017-04-30 01:00:00","13"
"1044","2017-04-29 00:09:00","2017-04-30 01:00:00","14"
"1045","2017-04-29 08:00:00","2017-03-03 12:30:00","1"
"1046","2017-04-29 10:00:00","2017-04-29 14:30:00","5"
"1047","2017-04-29 10:00:00","2017-04-29 14:30:00","3"
"1048","2017-04-29 15:00:00","2017-04-29 20:30:00","4"
"1049","2017-04-29 15:00:00","2017-04-29 20:30:00","6"
"1050","2017-04-29 17:00:00","2017-04-29 20:00:00","2"
"1051","2017-04-30 06:00:00","2017-04-30 22:00:00","7"
"1052","2017-04-30 08:00:00","2017-03-03 12:30:00","1"
"1053","2017-04-30 10:00:00","2017-04-30 14:30:00","5"
"1054","2017-04-30 10:00:00","2017-04-30 14:30:00","3"
"1055","2017-04-30 15:00:00","2017-04-30 20:30:00","4"
"1056","2017-04-30 15:00:00","2017-04-30 20:30:00","6"
"1057","2017-04-30 17:00:00","2017-04-30 20:00:00","2"
"1058","2017-05-01 05:00:00","2017-05-03 02:00:00","8"
"1059","2017-05-01 08:00:00","2017-03-03 12:30:00","1"
"1060","2017-05-01 10:00:00","2017-05-01 14:30:00","5"
"1061","2017-05-01 10:00:00","2017-05-01 14:30:00","3"
"1062","2017-05-01 15:00:00","2017-05-01 20:30:00","4"
"1063","2017-05-01 15:00:00","2017-05-01 20:30:00","6"
"1064","2017-05-01 17:00:00","2017-05-01 20:00:00","2"
"1065","2017-05-02 08:00:00","2017-03-03 12:30:00","1"
"1066","2017-05-02 09:00:00","2017-05-04 05:00:00","12"
"1067","2017-05-02 10:00:00","2017-05-02 14:30:00","5"
"1068","2017-05-02 10:00:00","2017-05-02 14:30:00","3"
"1069","2017-05-02 15:00:00","2017-05-02 20:30:00","4"
"1070","2017-05-02 15:00:00","2017-05-02 20:30:00","6"
"1071","2017-05-02 17:00:00","2017-05-02 20:00:00","2"
"1072","2017-05-03 08:00:00","2017-03-03 12:30:00","1"
"1073","2017-05-03 09:00:00","2017-05-04 02:00:00","10"
"1074","2017-05-03 10:00:00","2017-05-03 14:30:00","5"
"1075","2017-05-03 10:00:00","2017-05-03 14:30:00","3"
"1076","2017-05-03 15:00:00","2017-05-03 20:30:00","4"
"1077","2017-05-03 15:00:00","2017-05-03 20:30:00","6"
"1078","2017-05-03 17:00:00","2017-05-03 20:00:00","2"
"1079","2017-05-04 08:00:00","2017-03-03 12:30:00","1"
"1080","2017-05-04 10:00:00","2017-05-04 14:30:00","5"
"1081","2017-05-04 10:00:00","2017-05-04 14:30:00","3"
"1082","2017-05-04 15:00:00","2017-05-04 20:30:00","4"
"1083","2017-05-04 15:00:00","2017-05-04 20:30:00","6"
"1084","2017-05-04 17:00:00","2017-05-04 20:00:00","2"
"1085","2017-05-05 08:00:00","2017-03-03 12:30:00","1"
"1086","2017-05-05 09:00:00","2017-05-07 01:00:00","11"
"1087","2017-05-05 10:00:00","2017-05-05 14:30:00","5"
"1088","2017-05-05 10:00:00","2017-05-05 14:30:00","3"
"1089","2017-05-05 15:00:00","2017-05-05 20:30:00","4"
"1090","2017-05-05 15:00:00","2017-05-05 20:30:00","6"
"1091","2017-05-05 17:00:00","2017-05-05 20:00:00","2"
"1092","2017-05-06 00:09:00","2017-05-07 01:00:00","13"
"1093","2017-05-06 00:09:00","2017-05-07 01:00:00","14"
"1094","2017-05-06 08:00:00","2017-03-03 12:30:00","1"
"1095","2017-05-06 10:00:00","2017-05-06 14:30:00","5"
"1096","2017-05-06 10:00:00","2017-05-06 14:30:00","3"
"1097","2017-05-06 15:00:00","2017-05-06 20:30:00","4"
"1098","2017-05-06 15:00:00","2017-05-06 20:30:00","6"
"1099","2017-05-06 17:00:00","2017-05-06 20:00:00","2"
"1100","2017-05-07 06:00:00","2017-05-07 22:00:00","7"
"1101","2017-05-07 08:00:00","2017-03-03 12:30:00","1"
"1102","2017-05-07 10:00:00","2017-05-07 14:30:00","5"
"1103","2017-05-07 10:00:00","2017-05-07 14:30:00","3"
"1104","2017-05-07 15:00:00","2017-05-07 20:30:00","4"
"1105","2017-05-07 15:00:00","2017-05-07 20:30:00","6"
"1106","2017-05-07 17:00:00","2017-05-07 20:00:00","2"
"1107","2017-05-08 05:00:00","2017-05-10 02:00:00","8"
"1108","2017-05-08 08:00:00","2017-03-03 12:30:00","1"
"1109","2017-05-08 10:00:00","2017-05-08 14:30:00","5"
"1110","2017-05-08 10:00:00","2017-05-08 14:30:00","3"
"1111","2017-05-08 15:00:00","2017-05-08 20:30:00","4"
"1112","2017-05-08 15:00:00","2017-05-08 20:30:00","6"
"1113","2017-05-08 17:00:00","2017-05-08 20:00:00","2"
"1114","2017-05-09 08:00:00","2017-03-03 12:30:00","1"
"1115","2017-05-09 09:00:00","2017-05-11 05:00:00","12"
"1116","2017-05-09 10:00:00","2017-05-09 14:30:00","5"
"1117","2017-05-09 10:00:00","2017-05-09 14:30:00","3"
"1118","2017-05-09 15:00:00","2017-05-09 20:30:00","4"
"1119","2017-05-09 15:00:00","2017-05-09 20:30:00","6"
"1120","2017-05-09 17:00:00","2017-05-09 20:00:00","2"
"1121","2017-05-10 08:00:00","2017-03-03 12:30:00","1"
"1122","2017-05-10 09:00:00","2017-05-11 02:00:00","10"
"1123","2017-05-10 10:00:00","2017-05-10 14:30:00","5"
"1124","2017-05-10 10:00:00","2017-05-10 14:30:00","3"
"1125","2017-05-10 15:00:00","2017-05-10 20:30:00","4"
"1126","2017-05-10 15:00:00","2017-05-10 20:30:00","6"
"1127","2017-05-10 17:00:00","2017-05-10 20:00:00","2"
"1128","2017-05-11 08:00:00","2017-03-03 12:30:00","1"
"1129","2017-05-11 10:00:00","2017-05-11 14:30:00","5"
"1130","2017-05-11 10:00:00","2017-05-11 14:30:00","3"
"1131","2017-05-11 15:00:00","2017-05-11 20:30:00","4"
"1132","2017-05-11 15:00:00","2017-05-11 20:30:00","6"
"1133","2017-05-11 17:00:00","2017-05-11 20:00:00","2"
"1134","2017-05-12 08:00:00","2017-03-03 12:30:00","1"
"1135","2017-05-12 09:00:00","2017-05-14 01:00:00","11"
"1136","2017-05-12 10:00:00","2017-05-12 14:30:00","5"
"1137","2017-05-12 10:00:00","2017-05-12 14:30:00","3"
"1138","2017-05-12 15:00:00","2017-05-12 20:30:00","4"
"1139","2017-05-12 15:00:00","2017-05-12 20:30:00","6"
"1140","2017-05-12 17:00:00","2017-05-12 20:00:00","2"
"1141","2017-05-13 00:09:00","2017-05-14 01:00:00","13"
"1142","2017-05-13 00:09:00","2017-05-14 01:00:00","14"
"1143","2017-05-13 08:00:00","2017-03-03 12:30:00","1"
"1144","2017-05-13 10:00:00","2017-05-13 14:30:00","5"
"1145","2017-05-13 10:00:00","2017-05-13 14:30:00","3"
"1146","2017-05-13 15:00:00","2017-05-13 20:30:00","4"
"1147","2017-05-13 15:00:00","2017-05-13 20:30:00","6"
"1148","2017-05-13 17:00:00","2017-05-13 20:00:00","2"
"1149","2017-05-14 06:00:00","2017-05-14 22:00:00","7"
"1150","2017-05-14 08:00:00","2017-03-03 12:30:00","1"
"1151","2017-05-14 10:00:00","2017-05-14 14:30:00","5"
"1152","2017-05-14 10:00:00","2017-05-14 14:30:00","3"
"1153","2017-05-14 15:00:00","2017-05-14 20:30:00","4"
"1154","2017-05-14 15:00:00","2017-05-14 20:30:00","6"
"1155","2017-05-14 17:00:00","2017-05-14 20:00:00","2"
"1156","2017-05-15 05:00:00","2017-05-17 02:00:00","8"
"1157","2017-05-15 08:00:00","2017-03-03 12:30:00","1"
"1158","2017-05-15 10:00:00","2017-05-15 14:30:00","5"
"1159","2017-05-15 10:00:00","2017-05-15 14:30:00","3"
"1160","2017-05-15 15:00:00","2017-05-15 20:30:00","4"
"1161","2017-05-15 15:00:00","2017-05-15 20:30:00","6"
"1162","2017-05-15 17:00:00","2017-05-15 20:00:00","2"
"1163","2017-05-16 08:00:00","2017-03-03 12:30:00","1"
"1164","2017-05-16 09:00:00","2017-05-18 05:00:00","12"
"1165","2017-05-16 10:00:00","2017-05-16 14:30:00","5"
"1166","2017-05-16 10:00:00","2017-05-16 14:30:00","3"
"1167","2017-05-16 15:00:00","2017-05-16 20:30:00","4"
"1168","2017-05-16 15:00:00","2017-05-16 20:30:00","6"
"1169","2017-05-16 17:00:00","2017-05-16 20:00:00","2"
"1170","2017-05-17 08:00:00","2017-03-03 12:30:00","1"
"1171","2017-05-17 09:00:00","2017-05-18 02:00:00","10"
"1172","2017-05-17 10:00:00","2017-05-17 14:30:00","5"
"1173","2017-05-17 10:00:00","2017-05-17 14:30:00","3"
"1174","2017-05-17 15:00:00","2017-05-17 20:30:00","4"
"1175","2017-05-17 15:00:00","2017-05-17 20:30:00","6"
"1176","2017-05-17 17:00:00","2017-05-17 20:00:00","2"
"1177","2017-05-18 08:00:00","2017-03-03 12:30:00","1"
"1178","2017-05-18 10:00:00","2017-05-18 14:30:00","5"
"1179","2017-05-18 10:00:00","2017-05-18 14:30:00","3"
"1180","2017-05-18 15:00:00","2017-05-18 20:30:00","4"
"1181","2017-05-18 15:00:00","2017-05-18 20:30:00","6"
"1182","2017-05-18 17:00:00","2017-05-18 20:00:00","2"
"1183","2017-05-19 08:00:00","2017-03-03 12:30:00","1"
"1184","2017-05-19 09:00:00","2017-05-21 01:00:00","11"
"1185","2017-05-19 10:00:00","2017-05-19 14:30:00","5"
"1186","2017-05-19 10:00:00","2017-05-19 14:30:00","3"
"1187","2017-05-19 15:00:00","2017-05-19 20:30:00","4"
"1188","2017-05-19 15:00:00","2017-05-19 20:30:00","6"
"1189","2017-05-19 17:00:00","2017-05-19 20:00:00","2"
"1190","2017-05-20 00:09:00","2017-05-21 01:00:00","13"
"1191","2017-05-20 00:09:00","2017-05-21 01:00:00","14"
"1192","2017-05-20 08:00:00","2017-03-03 12:30:00","1"
"1193","2017-05-20 10:00:00","2017-05-20 14:30:00","5"
"1194","2017-05-20 10:00:00","2017-05-20 14:30:00","3"
"1195","2017-05-20 15:00:00","2017-05-20 20:30:00","4"
"1196","2017-05-20 15:00:00","2017-05-20 20:30:00","6"
"1197","2017-05-20 17:00:00","2017-05-20 20:00:00","2"
"1198","2017-05-21 06:00:00","2017-05-21 22:00:00","7"
"1199","2017-05-21 08:00:00","2017-03-03 12:30:00","1"
"1200","2017-05-21 10:00:00","2017-05-21 14:30:00","5"
"1201","2017-05-21 10:00:00","2017-05-21 14:30:00","3"
"1202","2017-05-21 15:00:00","2017-05-21 20:30:00","4"
"1203","2017-05-21 15:00:00","2017-05-21 20:30:00","6"
"1204","2017-05-21 17:00:00","2017-05-21 20:00:00","2"
"1205","2017-05-22 05:00:00","2017-05-24 02:00:00","8"
"1206","2017-05-22 08:00:00","2017-03-03 12:30:00","1"
"1207","2017-05-22 10:00:00","2017-05-22 14:30:00","5"
"1208","2017-05-22 10:00:00","2017-05-22 14:30:00","3"
"1209","2017-05-22 15:00:00","2017-05-22 20:30:00","4"
"1210","2017-05-22 15:00:00","2017-05-22 20:30:00","6"
"1211","2017-05-22 17:00:00","2017-05-22 20:00:00","2"
"1212","2017-05-23 08:00:00","2017-03-03 12:30:00","1"
"1213","2017-05-23 09:00:00","2017-05-25 05:00:00","12"
"1214","2017-05-23 10:00:00","2017-05-23 14:30:00","5"
"1215","2017-05-23 10:00:00","2017-05-23 14:30:00","3"
"1216","2017-05-23 15:00:00","2017-05-23 20:30:00","4"
"1217","2017-05-23 15:00:00","2017-05-23 20:30:00","6"
"1218","2017-05-23 17:00:00","2017-05-23 20:00:00","2"
"1219","2017-05-24 08:00:00","2017-03-03 12:30:00","1"
"1220","2017-05-24 09:00:00","2017-05-25 02:00:00","10"
"1221","2017-05-24 10:00:00","2017-05-24 14:30:00","5"
"1222","2017-05-24 10:00:00","2017-05-24 14:30:00","3"
"1223","2017-05-24 15:00:00","2017-05-24 20:30:00","4"
"1224","2017-05-24 15:00:00","2017-05-24 20:30:00","6"
"1225","2017-05-24 17:00:00","2017-05-24 20:00:00","2"
"1226","2017-05-25 08:00:00","2017-03-03 12:30:00","1"
"1227","2017-05-25 10:00:00","2017-05-25 14:30:00","5"
"1228","2017-05-25 10:00:00","2017-05-25 14:30:00","3"
"1229","2017-05-25 15:00:00","2017-05-25 20:30:00","4"
"1230","2017-05-25 15:00:00","2017-05-25 20:30:00","6"
"1231","2017-05-25 17:00:00","2017-05-25 20:00:00","2"
"1232","2017-05-26 08:00:00","2017-03-03 12:30:00","1"
"1233","2017-05-26 09:00:00","2017-05-28 01:00:00","11"
"1234","2017-05-26 10:00:00","2017-05-26 14:30:00","5"
"1235","2017-05-26 10:00:00","2017-05-26 14:30:00","3"
"1236","2017-05-26 15:00:00","2017-05-26 20:30:00","4"
"1237","2017-05-26 15:00:00","2017-05-26 20:30:00","6"
"1238","2017-05-26 17:00:00","2017-05-26 20:00:00","2"
"1239","2017-05-27 00:09:00","2017-05-28 01:00:00","13"
"1240","2017-05-27 00:09:00","2017-05-28 01:00:00","14"
"1241","2017-05-27 08:00:00","2017-03-03 12:30:00","1"
"1242","2017-05-27 10:00:00","2017-05-27 14:30:00","5"
"1243","2017-05-27 10:00:00","2017-05-27 14:30:00","3"
"1244","2017-05-27 15:00:00","2017-05-27 20:30:00","4"
"1245","2017-05-27 15:00:00","2017-05-27 20:30:00","6"
"1246","2017-05-27 17:00:00","2017-05-27 20:00:00","2"
"1247","2017-05-28 06:00:00","2017-05-28 22:00:00","7"
"1248","2017-05-28 08:00:00","2017-03-03 12:30:00","1"
"1249","2017-05-28 10:00:00","2017-05-28 14:30:00","5"
"1250","2017-05-28 10:00:00","2017-05-28 14:30:00","3"
"1251","2017-05-28 15:00:00","2017-05-28 20:30:00","4"
"1252","2017-05-28 15:00:00","2017-05-28 20:30:00","6"
"1253","2017-05-28 17:00:00","2017-05-28 20:00:00","2"
"1254","2017-05-29 05:00:00","2017-05-31 02:00:00","8"
"1255","2017-05-29 08:00:00","2017-03-03 12:30:00","1"
"1256","2017-05-29 10:00:00","2017-05-29 14:30:00","5"
"1257","2017-05-29 10:00:00","2017-05-29 14:30:00","3"
"1258","2017-05-29 15:00:00","2017-05-29 20:30:00","4"
"1259","2017-05-29 15:00:00","2017-05-29 20:30:00","6"
"1260","2017-05-29 17:00:00","2017-05-29 20:00:00","2"
"1261","2017-05-30 08:00:00","2017-03-03 12:30:00","1"
"1262","2017-05-30 09:00:00","2017-06-01 05:00:00","12"
"1263","2017-05-30 10:00:00","2017-05-30 14:30:00","5"
"1264","2017-05-30 10:00:00","2017-05-30 14:30:00","3"
"1265","2017-05-30 15:00:00","2017-05-30 20:30:00","4"
"1266","2017-05-30 15:00:00","2017-05-30 20:30:00","6"
"1267","2017-05-30 17:00:00","2017-05-30 20:00:00","2"
"1268","2017-05-31 08:00:00","2017-03-03 12:30:00","1"
"1269","2017-05-31 09:00:00","2017-06-01 02:00:00","10"
"1270","2017-05-31 10:00:00","2017-05-31 14:30:00","5"
"1271","2017-05-31 10:00:00","2017-05-31 14:30:00","3"
"1272","2017-05-31 15:00:00","2017-05-31 20:30:00","4"
"1273","2017-05-31 15:00:00","2017-05-31 20:30:00","6"
"1274","2017-05-31 17:00:00","2017-05-31 20:00:00","2"
"1275","2017-06-01 08:00:00","2017-03-03 12:30:00","1"
"1276","2017-06-01 10:00:00","2017-06-01 14:30:00","5"
"1277","2017-06-01 10:00:00","2017-06-01 14:30:00","3"
"1278","2017-06-01 15:00:00","2017-06-01 20:30:00","4"
"1279","2017-06-01 15:00:00","2017-06-01 20:30:00","6"
"1280","2017-06-01 17:00:00","2017-06-01 20:00:00","2"
"1281","2017-06-02 08:00:00","2017-03-03 12:30:00","1"
"1282","2017-06-02 09:00:00","2017-06-04 01:00:00","11"
"1283","2017-06-02 10:00:00","2017-06-02 14:30:00","5"
"1284","2017-06-02 10:00:00","2017-06-02 14:30:00","3"
"1285","2017-06-02 15:00:00","2017-06-02 20:30:00","4"
"1286","2017-06-02 15:00:00","2017-06-02 20:30:00","6"
"1287","2017-06-02 17:00:00","2017-06-02 20:00:00","2"
"1288","2017-06-03 00:09:00","2017-06-04 01:00:00","13"
"1289","2017-06-03 00:09:00","2017-06-04 01:00:00","14"
"1290","2017-06-03 08:00:00","2017-03-03 12:30:00","1"
"1291","2017-06-03 10:00:00","2017-06-03 14:30:00","5"
"1292","2017-06-03 10:00:00","2017-06-03 14:30:00","3"
"1293","2017-06-03 15:00:00","2017-06-03 20:30:00","4"
"1294","2017-06-03 15:00:00","2017-06-03 20:30:00","6"
"1295","2017-06-03 17:00:00","2017-06-03 20:00:00","2"
"1296","2017-06-04 06:00:00","2017-06-04 22:00:00","7"
"1297","2017-06-04 08:00:00","2017-03-03 12:30:00","1"
"1298","2017-06-04 10:00:00","2017-06-04 14:30:00","5"
